-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2012 through 12/31/2022 
Location: Latitude  45.509   Longitude -73.5526 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 37.97 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,TS,T2M_MAX,RH2M,PRECTOTCORR,PS,WS10M
2013,1,1,-13.64,-14.45,-1.72,91.12,0.22,100.72,5.98
2013,1,2,-19.99,-21.35,-15.99,91.5,0.38,101.41,3.5
2013,1,3,-22.54,-23.88,-16.5,91.44,0.39,101.54,2.16
2013,1,4,-6.45,-7.09,-0.38,96.5,1.42,100.21,6.95
2013,1,5,-9.09,-12.06,-2.28,84.25,0.49,101.53,4.26
2013,1,6,-10.78,-11.38,-8.78,94.69,4.42,101.11,3.46
2013,1,7,-18.52,-20.65,-13.91,87.5,0.32,102.13,2.7
2013,1,8,-2.97,-3.9,0.48,95.44,0.17,101.78,5.66
2013,1,9,-2.77,-3.61,1.13,94.75,1.3,101.35,5.73
2013,1,10,-1.35,-3.38,0.82,92.44,0.11,102.41,6.12
2013,1,11,-3.29,-4.05,0.94,95.81,0.66,101.98,3.64
2013,1,12,0.52,0.04,1.03,95.75,0.93,101.1,3.1
2013,1,13,1.53,0.14,2.73,98.0,3.55,100.74,3.68
2013,1,14,-0.19,-1.08,2.9,92.69,1.45,101.24,6.07
2013,1,15,-6.39,-6.44,-2.59,82.88,0.0,102.12,3.12
2013,1,16,-4.03,-5.56,-0.18,93.44,0.02,100.87,2.95
2013,1,17,-13.13,-14.06,-0.44,83.69,0.36,101.31,6.12
2013,1,18,-20.14,-23.13,-12.12,84.88,0.07,102.13,3.38
2013,1,19,-3.03,-3.7,0.89,94.38,9.33,100.69,4.41
2013,1,20,-4.87,-5.6,2.08,85.75,4.16,99.75,10.41
2013,1,21,-19.57,-20.02,-16.62,87.5,0.1,101.24,3.71
2013,1,22,-20.62,-20.4,-15.92,87.69,0.13,101.15,5.2
2013,1,23,-29.6,-30.42,-23.27,91.62,0.0,101.92,4.52
2013,1,24,-24.51,-24.93,-19.13,91.38,0.03,102.02,7.42
2013,1,25,-20.08,-20.31,-16.33,91.75,0.1,102.15,4.13
2013,1,26,-18.92,-19.77,-11.81,93.88,0.82,101.87,3.87
2013,1,27,-18.81,-20.6,-13.23,90.88,0.06,102.73,3.55
2013,1,28,-11.73,-12.76,-6.61,89.62,3.17,101.86,3.88
2013,1,29,-7.51,-7.72,0.65,95.0,1.01,101.27,4.27
2013,1,30,2.72,0.34,4.9,98.06,5.43,99.21,5.38
2013,1,31,-2.05,-2.72,3.95,83.88,12.66,98.18,11.8
2013,2,1,-14.67,-14.24,-12.59,76.44,0.07,100.77,6.73
2013,2,2,-15.7,-16.24,-11.81,87.25,0.45,101.54,3.29
2013,2,3,-12.86,-12.2,-8.66,93.31,0.27,100.94,3.11
2013,2,4,-13.74,-14.42,-8.4,86.44,0.38,100.54,5.86
2013,2,5,-15.16,-16.17,-9.47,80.31,0.4,101.11,2.05
2013,2,6,-12.17,-12.49,-7.08,83.56,0.48,101.41,5.78
2013,2,7,-20.32,-19.88,-17.28,80.69,0.21,103.04,3.88
2013,2,8,-14.47,-14.14,-10.98,94.62,7.83,102.11,8.65
2013,2,9,-13.65,-13.99,-9.59,86.12,0.7,102.06,5.74
2013,2,10,-14.17,-16.42,-6.99,85.81,0.0,102.42,2.16
2013,2,11,-5.16,-5.78,0.62,95.56,2.34,100.42,4.48
2013,2,12,-1.33,-2.0,1.4,91.44,0.67,99.96,7.45
2013,2,13,-4.11,-5.67,0.4,77.69,0.12,100.48,2.35
2013,2,14,-3.05,-3.85,1.39,84.56,0.21,100.7,2.77
2013,2,15,-0.1,-0.67,3.98,83.06,1.82,100.6,7.12
2013,2,16,-10.48,-9.53,-6.3,79.06,0.0,101.25,5.38
2013,2,17,-14.68,-14.1,-10.41,78.44,0.85,100.67,7.16
2013,2,18,-13.81,-13.67,-8.7,80.38,0.6,101.4,7.5
2013,2,19,-5.63,-6.26,2.1,87.38,3.69,100.57,5.19
2013,2,20,-4.9,-5.1,-2.66,87.38,2.72,99.77,10.92
2013,2,21,-8.85,-8.96,-3.49,93.75,1.18,101.16,7.3
2013,2,22,-5.34,-5.79,-0.18,89.06,0.89,102.31,3.7
2013,2,23,-1.56,-2.06,1.23,94.62,5.02,101.2,4.04
2013,2,24,-1.17,-1.67,1.15,95.25,1.76,100.61,2.55
2013,2,25,-0.91,-1.43,2.77,86.44,0.4,101.57,1.42
2013,2,26,-0.26,-1.36,3.26,85.88,0.09,102.01,2.43
2013,2,27,-0.02,-0.09,3.25,91.69,9.99,100.82,7.79
2013,2,28,-0.09,0.03,2.5,93.56,4.61,99.85,4.61
2013,3,1,-1.11,-0.85,0.72,88.44,1.71,100.28,4.27
2013,3,2,-1.72,-1.01,0.5,85.5,2.04,100.41,4.4
2013,3,3,-4.02,-2.8,-0.79,90.81,1.21,100.16,6.02
2013,3,4,-6.34,-5.84,-5.06,89.88,1.01,100.27,7.79
2013,3,5,-2.13,-2.13,2.33,95.06,0.47,101.34,2.94
2013,3,6,0.51,0.48,4.36,87.25,0.11,101.83,6.91
2013,3,7,-0.99,-0.51,1.01,84.06,0.04,102.01,6.08
2013,3,8,-0.88,-0.51,2.8,85.69,0.01,102.2,4.73
2013,3,9,-0.52,0.36,5.04,89.25,0.01,102.33,2.65
2013,3,10,2.99,2.28,8.57,86.81,0.05,101.66,4.01
2013,3,11,5.55,4.46,9.12,86.25,0.53,100.96,4.25
2013,3,12,4.69,4.05,8.96,94.75,13.43,100.35,4.66
2013,3,13,1.31,1.87,4.21,82.94,1.25,100.35,4.94
2013,3,14,-5.52,-3.59,-1.52,71.0,0.94,100.54,8.22
2013,3,15,-4.86,-3.35,-1.51,77.5,0.79,100.24,3.6
2013,3,16,-7.45,-5.26,-4.91,73.19,0.18,100.79,3.95
2013,3,17,-9.6,-9.2,-6.14,73.06,0.04,101.68,4.32
2013,3,18,-7.99,-7.06,-1.46,73.06,0.17,102.23,3.58
2013,3,19,-2.44,-2.56,0.12,92.25,18.25,100.57,6.0
2013,3,20,-3.45,-3.44,-0.34,90.75,2.99,100.0,4.09
2013,3,21,-3.59,-3.7,-0.3,86.5,0.26,99.96,5.98
2013,3,22,-4.74,-4.63,-1.85,90.75,0.17,100.07,4.31
2013,3,23,-1.84,-2.06,1.72,89.25,0.12,100.14,7.8
2013,3,24,-0.41,-0.91,2.79,85.5,0.03,100.58,4.29
2013,3,25,0.26,0.33,4.79,86.19,0.04,100.29,4.86
2013,3,26,0.91,0.97,6.04,80.38,0.0,100.36,4.13
2013,3,27,2.13,1.91,5.61,86.19,0.13,100.67,2.59
2013,3,28,4.04,4.0,9.01,86.25,0.16,101.11,2.16
2013,3,29,3.0,2.95,7.92,83.94,0.13,101.32,3.95
2013,3,30,2.85,3.2,8.83,70.88,0.0,101.44,2.96
2013,3,31,4.23,3.99,10.33,84.19,3.01,100.63,4.4
2013,4,1,2.79,3.08,7.51,74.31,2.42,99.75,8.3
2013,4,2,-3.52,-2.17,-1.92,64.12,0.12,100.5,8.89
2013,4,3,-2.29,-1.45,0.54,67.38,0.03,101.15,8.98
2013,4,4,0.83,1.02,7.51,75.44,0.69,101.32,6.04
2013,4,5,1.05,1.47,5.91,77.25,1.32,100.72,5.36
2013,4,6,-1.45,0.34,2.87,61.0,0.42,101.93,4.23
2013,4,7,5.33,4.64,10.65,80.62,2.14,100.7,6.73
2013,4,8,4.75,6.11,9.72,79.88,0.98,101.32,3.49
2013,4,9,5.83,5.88,11.94,87.44,9.44,100.87,4.27
2013,4,10,4.91,5.55,9.9,81.12,1.09,101.1,3.16
2013,4,11,-0.09,1.66,4.25,70.19,0.01,101.67,4.0
2013,4,12,-0.1,0.69,1.23,87.88,15.83,101.05,7.34
2013,4,13,3.23,3.07,7.19,90.44,2.01,100.36,4.38
2013,4,14,3.4,3.56,8.26,82.56,0.25,101.2,4.25
2013,4,15,5.6,5.59,12.09,80.88,0.18,101.95,3.24
2013,4,16,10.37,9.44,15.25,88.12,6.94,101.0,6.8
2013,4,17,6.46,7.14,11.87,71.06,0.08,102.1,4.0
2013,4,18,8.13,7.82,15.55,82.69,1.51,101.36,6.02
2013,4,19,14.32,13.42,21.15,86.94,5.02,99.68,7.07
2013,4,20,4.97,5.78,8.25,72.94,1.05,100.65,8.77
2013,4,21,1.46,3.33,6.86,62.62,0.01,103.13,2.98
2013,4,22,5.31,6.01,12.74,66.06,0.01,103.21,4.5
2013,4,23,6.45,7.42,13.51,76.38,0.01,102.18,4.45
2013,4,24,11.41,11.61,19.65,80.44,2.28,100.4,5.45
2013,4,25,7.17,7.92,11.02,63.38,0.2,101.46,6.31
2013,4,26,6.66,6.77,9.9,68.81,0.28,102.53,1.6
2013,4,27,8.29,8.9,14.32,69.06,0.1,102.42,2.02
2013,4,28,11.71,11.48,18.98,70.81,0.12,101.84,2.75
2013,4,29,13.04,12.85,18.51,81.88,0.11,101.54,3.81
2013,4,30,14.25,14.04,19.38,81.19,0.05,101.85,2.65
2013,5,1,17.01,16.91,23.81,74.56,0.01,102.28,2.13
2013,5,2,16.66,16.55,22.0,79.81,0.03,102.39,2.78
2013,5,3,14.38,14.87,20.38,69.69,0.02,102.47,4.2
2013,5,4,16.28,15.87,22.75,62.25,0.06,102.0,1.62
2013,5,5,17.73,17.05,24.3,61.56,0.07,101.65,1.75
2013,5,6,17.79,17.76,24.27,69.25,0.06,101.42,3.68
2013,5,7,18.69,17.69,25.29,60.19,0.16,101.29,3.09
2013,5,8,20.31,19.5,26.48,64.31,0.5,101.3,2.7
2013,5,9,18.8,19.95,22.92,77.62,1.94,100.77,2.39
2013,5,10,15.21,17.01,19.28,80.19,1.53,100.84,4.15
2013,5,11,14.8,15.95,20.55,85.62,10.82,99.95,5.73
2013,5,12,10.33,12.19,13.69,70.56,0.79,99.95,7.4
2013,5,13,5.83,7.52,9.51,73.12,1.05,100.65,7.48
2013,5,14,8.08,9.51,13.69,63.5,0.3,101.29,2.51
2013,5,15,9.73,10.23,15.98,80.75,2.74,100.24,4.79
2013,5,16,12.05,12.79,17.07,77.94,0.26,100.08,6.01
2013,5,17,12.69,13.02,18.04,70.19,0.31,101.43,2.66
2013,5,18,14.76,14.96,20.6,60.31,0.05,101.96,1.95
2013,5,19,12.98,13.35,17.01,87.81,2.97,101.64,3.82
2013,5,20,17.58,18.04,22.01,79.81,4.64,101.0,3.48
2013,5,21,15.58,16.44,19.73,82.81,8.84,100.82,5.98
2013,5,22,16.38,17.27,20.05,89.5,10.6,100.31,2.86
2013,5,23,19.63,19.65,25.13,87.56,12.03,100.03,5.77
2013,5,24,10.15,11.52,13.39,79.88,8.48,100.98,5.17
2013,5,25,8.23,9.45,11.37,83.38,13.76,101.34,6.77
2013,5,26,9.42,9.86,14.06,79.56,8.16,101.12,5.41
2013,5,27,12.64,13.06,18.78,69.88,0.28,101.5,3.98
2013,5,28,14.73,15.05,20.98,70.69,0.63,101.57,2.52
2013,5,29,16.22,16.35,20.51,92.44,8.52,100.86,3.91
2013,5,30,20.6,20.69,25.17,83.19,0.48,101.1,4.94
2013,5,31,23.32,22.96,28.08,83.62,0.26,100.9,4.8
2013,6,1,23.85,23.94,28.42,84.12,11.38,100.43,4.09
2013,6,2,22.19,22.32,26.83,87.81,12.59,99.94,5.56
2013,6,3,15.26,16.37,17.78,76.5,0.2,100.44,6.43
2013,6,4,12.96,14.38,17.48,69.44,0.09,101.07,5.55
2013,6,5,12.87,14.63,18.94,70.06,0.03,101.74,2.79
2013,6,6,12.6,13.51,16.5,85.81,5.62,101.63,2.99
2013,6,7,12.84,13.52,14.12,88.56,12.74,101.14,4.96
2013,6,8,14.05,14.69,16.55,90.0,3.39,100.83,3.11
2013,6,9,17.73,18.02,23.45,79.94,0.38,101.37,4.52
2013,6,10,17.9,18.04,23.97,81.69,0.26,101.41,2.9
2013,6,11,14.43,14.87,15.61,90.62,31.18,100.33,6.8
2013,6,12,16.36,16.53,20.51,85.19,6.68,100.47,3.2
2013,6,13,17.2,16.95,21.5,79.56,0.39,100.27,2.52
2013,6,14,17.99,18.19,23.74,76.88,0.22,100.36,4.13
2013,6,15,16.86,17.23,22.04,73.06,0.04,100.75,4.71
2013,6,16,15.3,15.98,18.34,88.38,9.91,100.35,2.03
2013,6,17,16.26,16.78,19.98,82.69,1.07,100.48,4.79
2013,6,18,14.92,16.27,19.58,73.88,0.42,101.02,2.65
2013,6,19,14.65,16.15,20.6,68.81,0.0,101.49,2.63
2013,6,20,16.87,17.48,22.15,70.56,0.06,101.79,3.38
2013,6,21,19.92,20.3,25.17,75.44,0.06,101.78,3.27
2013,6,22,20.98,21.49,25.4,81.88,5.96,101.54,1.52
2013,6,23,22.04,22.61,25.76,87.75,5.86,101.12,1.96
2013,6,24,23.78,23.98,28.03,88.62,8.7,100.74,4.55
2013,6,25,23.65,23.9,26.76,88.38,5.19,100.29,4.74
2013,6,26,22.12,22.59,24.95,88.75,3.51,100.22,2.16
2013,6,27,21.02,22.26,25.09,82.88,0.71,100.35,3.16
2013,6,28,16.65,17.86,20.95,91.31,20.99,99.56,5.02
2013,6,29,18.85,19.72,23.0,84.38,1.85,99.65,2.39
2013,6,30,20.36,21.26,24.33,76.88,0.34,100.52,2.58
2013,7,1,18.5,19.21,22.24,78.69,0.65,101.36,3.93
2013,7,2,17.79,18.87,21.33,88.5,2.08,101.56,4.9
2013,7,3,21.37,22.09,26.21,85.31,0.25,101.55,2.12
2013,7,4,24.48,24.52,28.02,88.62,1.87,101.42,2.97
2013,7,5,24.51,24.78,27.93,86.06,1.86,101.28,3.74
2013,7,6,24.01,24.25,27.3,83.25,0.28,101.11,5.05
2013,7,7,22.86,23.37,26.69,82.44,6.39,100.95,3.43
2013,7,8,20.23,21.06,23.65,77.56,5.28,101.17,4.13
2013,7,9,22.74,23.4,27.5,74.06,0.03,101.15,2.0
2013,7,10,24.31,24.27,26.78,88.0,4.17,100.22,5.44
2013,7,11,20.93,21.75,24.82,76.56,0.69,100.73,3.67
2013,7,12,19.6,20.63,24.04,73.69,0.07,101.68,2.23
2013,7,13,22.82,23.33,28.23,73.19,0.04,101.95,1.95
2013,7,14,24.8,25.3,29.08,80.12,0.14,101.91,2.34
2013,7,15,25.58,25.85,29.98,78.62,0.09,101.66,3.52
2013,7,16,25.82,26.55,30.4,76.19,0.49,101.72,2.51
2013,7,17,26.37,26.85,30.83,83.0,4.42,101.23,4.7
2013,7,18,24.37,25.26,28.21,78.0,1.66,100.94,2.17
2013,7,19,25.96,25.98,30.63,88.06,15.08,99.91,6.79
2013,7,20,23.39,23.87,26.95,78.94,3.12,99.97,5.55
2013,7,21,17.51,19.19,22.08,61.69,0.16,101.12,2.54
2013,7,22,20.16,21.13,25.0,59.94,0.37,100.97,1.96
2013,7,23,22.85,23.83,27.54,80.0,3.45,99.8,2.83
2013,7,24,16.9,18.78,20.98,69.19,1.85,100.49,5.09
2013,7,25,17.0,18.37,22.08,62.81,0.01,101.58,2.6
2013,7,26,18.33,19.09,24.15,69.94,0.03,101.42,3.54
2013,7,27,20.92,21.58,26.69,71.19,0.02,101.08,2.44
2013,7,28,21.64,22.02,25.44,83.62,8.81,100.78,4.36
2013,7,29,19.55,20.55,24.08,76.69,4.59,101.1,3.95
2013,7,30,19.39,20.5,24.12,73.62,0.21,101.35,4.14
2013,7,31,21.21,21.73,26.43,71.44,0.01,101.28,3.27
2013,8,1,21.71,21.93,26.68,82.06,10.04,100.5,3.92
2013,8,2,20.3,21.13,24.81,78.81,1.65,100.36,4.17
2013,8,3,19.08,19.95,22.72,79.75,7.9,100.33,4.42
2013,8,4,17.53,18.66,21.78,75.69,2.21,100.64,4.97
2013,8,5,16.46,17.59,22.1,64.38,0.2,101.14,4.1
2013,8,6,19.16,19.83,24.62,65.25,0.21,101.33,3.18
2013,8,7,21.33,21.83,27.08,71.69,0.91,101.12,4.72
2013,8,8,23.0,23.26,26.97,77.69,3.96,100.83,2.76
2013,8,9,21.73,22.34,26.83,81.25,7.56,100.48,2.34
2013,8,10,18.69,19.81,22.81,68.94,0.2,100.82,5.41
2013,8,11,19.45,20.28,25.0,67.5,0.0,101.09,4.77
2013,8,12,20.28,21.01,25.51,69.12,2.21,100.83,3.88
2013,8,13,19.23,20.18,23.98,82.81,12.95,100.17,2.33
2013,8,14,17.01,18.19,21.02,73.69,2.81,100.38,5.78
2013,8,15,18.4,19.26,23.94,69.38,0.11,101.03,5.27
2013,8,16,18.02,18.9,22.82,76.31,2.1,101.52,3.65
2013,8,17,18.43,19.5,24.51,66.06,0.48,102.01,1.73
2013,8,18,20.63,21.17,27.26,66.12,0.2,101.64,3.91
2013,8,19,21.69,22.33,27.79,70.44,0.06,101.0,4.73
2013,8,20,22.68,23.21,28.45,70.44,0.09,101.12,4.37
2013,8,21,24.23,24.82,29.93,69.38,0.0,101.15,5.14
2013,8,22,20.33,20.9,25.71,80.0,11.73,100.69,4.7
2013,8,23,17.73,19.06,23.4,71.06,0.81,101.37,3.31
2013,8,24,17.87,19.07,24.56,63.69,0.0,102.1,2.43
2013,8,25,19.74,20.37,26.14,67.25,6.48,101.86,3.25
2013,8,26,20.87,21.44,25.94,84.94,1.25,100.76,3.86
2013,8,27,22.25,22.85,26.98,80.75,0.38,100.67,2.18
2013,8,28,23.5,23.86,28.44,76.06,0.41,100.81,2.73
2013,8,29,20.51,21.79,25.07,83.31,1.24,101.2,3.61
2013,8,30,21.88,22.12,27.58,84.38,10.08,100.57,3.27
2013,8,31,22.01,22.81,26.26,75.12,0.59,100.35,2.16
2013,9,1,21.68,22.93,27.13,74.25,0.03,100.61,3.32
2013,9,2,18.99,19.66,21.03,92.31,15.85,100.21,3.55
2013,9,3,18.77,19.58,22.59,79.62,1.58,100.13,4.69
2013,9,4,16.5,17.21,20.19,76.44,0.15,100.54,5.31
2013,9,5,12.8,14.39,17.62,62.44,0.03,101.29,3.98
2013,9,6,14.21,15.23,20.8,58.81,0.02,101.49,4.91
2013,9,7,16.58,16.8,21.75,76.81,1.43,100.66,5.97
2013,9,8,13.3,14.26,17.78,66.56,2.06,100.94,4.68
2013,9,9,13.59,13.63,19.46,66.19,0.0,101.38,3.48
2013,9,10,16.76,17.05,21.3,89.25,13.96,100.89,2.55
2013,9,11,23.7,23.23,29.08,88.69,12.73,100.71,3.96
2013,9,12,19.58,19.41,21.55,93.12,23.52,100.16,2.73
2013,9,13,14.21,15.01,17.84,80.38,2.53,100.34,4.6
2013,9,14,12.36,13.35,17.25,74.56,0.64,101.0,3.42
2013,9,15,13.31,13.47,18.31,80.5,2.74,101.16,4.96
2013,9,16,9.99,11.4,13.69,72.25,6.34,101.73,4.09
2013,9,17,10.73,11.33,17.52,69.75,0.05,102.37,2.97
2013,9,18,12.88,13.07,19.68,74.12,0.03,101.73,3.69
2013,9,19,15.19,14.94,21.58,73.06,0.04,101.34,2.74
2013,9,20,17.82,17.16,24.98,77.31,0.73,100.91,3.05
2013,9,21,17.51,17.23,23.21,82.69,11.86,99.94,4.37
2013,9,22,12.22,12.88,15.57,80.5,6.19,100.18,5.46
2013,9,23,9.12,10.31,14.87,74.69,0.07,101.13,4.4
2013,9,24,10.84,11.4,18.38,75.12,0.0,100.99,3.89
2013,9,25,11.92,12.49,18.45,81.19,0.0,101.05,2.21
2013,9,26,13.14,12.44,17.65,76.44,0.03,101.54,1.92
2013,9,27,14.76,13.57,19.38,74.0,0.72,101.99,1.8
2013,9,28,15.34,14.54,21.48,72.0,0.86,102.12,1.61
2013,9,29,15.22,15.13,22.63,78.94,1.3,101.5,2.73
2013,9,30,15.8,15.47,22.06,79.19,0.77,101.16,1.88
2013,10,1,17.06,16.65,22.93,78.94,0.19,100.81,2.91
2013,10,2,17.11,16.88,23.08,72.31,0.45,100.56,5.49
2013,10,3,14.79,14.76,21.07,71.56,0.02,101.26,2.42
2013,10,4,13.08,13.12,15.67,76.25,0.04,101.42,3.12
2013,10,5,11.61,12.37,17.23,75.06,0.0,101.61,2.91
2013,10,6,11.38,12.15,15.86,83.31,5.0,101.36,5.41
2013,10,7,15.98,15.62,22.79,84.81,13.57,100.14,7.86
2013,10,8,10.08,10.28,14.55,69.31,0.74,101.84,4.66
2013,10,9,11.31,10.57,17.65,68.44,0.0,102.38,2.29
2013,10,10,12.88,11.47,19.99,66.25,0.04,101.97,1.69
2013,10,11,13.09,12.58,20.87,77.75,0.14,101.72,3.09
2013,10,12,13.69,13.85,20.55,86.12,0.33,101.99,2.92
2013,10,13,13.82,14.15,19.88,82.81,0.16,102.15,2.96
2013,10,14,14.44,14.43,19.54,85.75,3.33,101.88,3.2
2013,10,15,11.58,12.16,15.94,88.31,0.16,101.78,2.8
2013,10,16,15.9,15.55,19.97,78.44,5.68,100.66,5.15
2013,10,17,14.41,14.08,18.07,80.12,2.84,100.26,4.2
2013,10,18,11.63,12.0,15.35,82.81,4.88,100.14,5.03
2013,10,19,10.75,10.83,15.9,86.38,2.9,100.31,3.48
2013,10,20,8.58,9.01,12.3,73.88,1.88,100.32,7.23
2013,10,21,8.67,8.12,13.4,81.5,0.28,100.88,3.02
2013,10,22,8.91,8.76,11.81,73.56,2.39,100.07,5.94
2013,10,23,4.19,5.07,8.45,77.06,0.06,100.05,3.8
2013,10,24,2.8,3.38,6.72,78.25,0.04,100.16,5.66
2013,10,25,2.69,3.24,7.45,77.5,0.02,101.17,4.94
2013,10,26,3.73,3.74,5.64,87.19,4.23,100.58,5.4
2013,10,27,4.19,4.19,6.55,82.81,0.37,100.56,5.03
2013,10,28,2.54,2.76,6.94,78.5,1.33,101.65,4.76
2013,10,29,-0.5,-0.17,4.05,71.19,0.02,102.55,2.59
2013,10,30,2.05,1.57,7.18,70.81,0.11,101.84,3.99
2013,10,31,6.26,5.63,12.75,96.25,14.44,100.52,4.88
2013,11,1,12.45,11.32,17.62,81.5,14.25,98.74,9.34
2013,11,2,3.91,4.01,6.78,82.44,4.11,100.28,3.74
2013,11,3,-0.95,-0.41,4.13,70.88,0.16,102.11,3.8
2013,11,4,-0.75,-0.24,3.32,71.0,0.12,103.35,2.57
2013,11,5,2.63,2.45,9.47,78.56,0.17,102.8,3.34
2013,11,6,7.23,6.4,13.51,86.69,2.16,101.37,4.41
2013,11,7,7.01,6.5,12.73,79.12,3.65,100.31,6.59
2013,11,8,0.8,0.92,4.36,78.0,0.07,100.85,6.11
2013,11,9,-0.18,0.04,3.27,79.88,0.39,101.39,3.61
2013,11,10,2.78,2.58,5.9,94.75,8.69,100.19,4.3
2013,11,11,0.56,0.55,3.4,81.81,3.94,100.89,6.9
2013,11,12,-3.85,-3.35,-1.38,68.31,0.89,101.57,7.05
2013,11,13,-3.47,-3.1,0.11,67.38,0.02,101.78,5.98
2013,11,14,1.62,0.61,5.77,82.19,0.02,100.93,5.77
2013,11,15,2.3,0.98,6.85,88.56,0.31,101.24,3.76
2013,11,16,4.01,1.73,10.62,82.75,0.05,101.79,2.54
2013,11,17,6.34,5.31,10.66,91.62,5.94,100.94,4.98
2013,11,18,8.71,7.52,12.62,76.38,8.9,99.17,10.12
2013,11,19,-0.88,-0.76,1.92,64.38,0.04,101.25,7.67
2013,11,20,-2.38,-2.24,1.19,70.69,0.01,103.08,2.18
2013,11,21,-1.2,-1.38,2.56,80.31,0.0,102.72,2.09
2013,11,22,1.36,0.81,3.69,94.19,4.36,101.27,2.67
2013,11,23,-2.99,-2.6,-1.02,73.62,0.18,100.8,6.68
2013,11,24,-8.23,-8.37,-6.15,63.88,0.05,101.36,9.12
2013,11,25,-8.05,-8.19,-2.02,76.88,0.23,101.9,4.33
2013,11,26,-0.17,-0.68,2.84,83.25,1.8,101.5,4.16
2013,11,27,-0.77,-1.06,0.47,94.94,22.55,99.59,5.77
2013,11,28,-9.24,-10.08,-6.57,87.12,0.29,101.38,6.81
2013,11,29,-12.81,-16.43,-7.02,93.12,0.55,103.21,2.87
2013,11,30,-10.96,-13.62,-6.85,94.0,0.32,103.11,2.59
2013,12,1,-3.73,-4.16,-0.31,96.25,1.54,101.66,2.73
2013,12,2,-4.18,-4.73,-1.29,97.25,1.2,101.06,2.7
2013,12,3,-2.57,-4.09,0.12,97.44,0.14,101.02,1.7
2013,12,4,-7.24,-9.78,-1.01,90.5,0.01,101.52,2.59
2013,12,5,-0.31,-1.34,4.35,97.25,2.05,100.67,5.07
2013,12,6,-0.73,-1.06,1.4,86.12,0.27,101.24,4.83
2013,12,7,-6.38,-7.2,-3.52,79.44,0.01,102.13,4.89
2013,12,8,-8.74,-10.58,-4.27,81.06,0.0,102.89,2.84
2013,12,9,-2.99,-3.67,1.69,88.31,6.4,101.11,5.95
2013,12,10,-5.17,-5.93,-1.51,78.12,0.24,100.61,5.73
2013,12,11,-9.26,-10.19,-5.23,87.25,0.38,101.27,4.86
2013,12,12,-15.13,-17.06,-10.61,87.81,0.48,101.61,3.62
2013,12,13,-15.18,-16.21,-10.18,80.81,0.34,101.6,5.02
2013,12,14,-20.38,-22.94,-17.12,90.0,2.21,102.94,4.09
2013,12,15,-14.27,-14.53,-11.17,97.06,13.56,100.36,5.19
2013,12,16,-19.98,-21.13,-17.28,95.19,0.37,101.23,5.16
2013,12,17,-23.57,-25.06,-18.06,98.94,0.14,101.69,3.23
2013,12,18,-15.35,-16.27,-10.28,96.88,0.12,101.07,2.24
2013,12,19,-6.04,-7.31,-0.17,94.81,1.01,100.96,2.93
2013,12,20,-8.95,-9.1,-6.74,95.81,10.03,101.15,4.88
2013,12,21,-9.38,-9.3,-8.04,95.62,8.96,100.98,3.77
2013,12,22,-9.02,-9.21,-7.74,96.5,19.68,100.88,6.35
2013,12,23,-8.61,-9.24,-6.06,97.12,0.71,101.37,2.99
2013,12,24,-18.77,-19.52,-13.66,96.31,0.08,102.06,4.21
2013,12,25,-21.21,-21.45,-18.26,95.69,0.06,102.8,3.51
2013,12,26,-13.53,-14.52,-10.38,97.69,1.38,101.79,2.65
2013,12,27,-11.93,-13.16,-6.07,96.94,0.67,101.71,3.59
2013,12,28,-1.68,-2.36,0.64,96.25,1.79,100.95,4.51
2013,12,29,-7.05,-6.88,0.48,97.69,0.83,100.49,4.57
2013,12,30,-16.64,-17.17,-8.33,91.06,0.16,101.22,6.05
2013,12,31,-20.82,-21.52,-17.13,91.38,0.43,101.56,2.91
2014,1,1,-25.44,-26.6,-18.67,91.75,0.2,102.47,4.48
2014,1,2,-27.91,-27.69,-23.64,91.06,1.18,102.53,5.17
2014,1,3,-25.13,-25.64,-20.82,90.75,0.35,102.1,4.68
2014,1,4,-17.92,-18.57,-7.28,95.19,0.31,101.76,2.93
2014,1,5,-6.1,-6.43,-4.73,97.94,6.02,101.44,3.96
2014,1,6,-3.34,-4.03,1.59,92.19,15.82,99.11,8.45
2014,1,7,-16.55,-17.03,-14.11,88.31,0.49,100.42,9.94
2014,1,8,-13.02,-13.53,-10.57,93.38,0.27,102.01,7.41
2014,1,9,-12.76,-15.37,-9.63,90.56,0.05,102.83,4.34
2014,1,10,-11.51,-15.21,-6.0,98.0,1.11,102.18,1.93
2014,1,11,-0.27,-2.06,2.99,97.19,12.61,99.52,4.57
2014,1,12,0.16,-0.82,1.69,91.88,0.91,99.66,8.71
